"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"ISE-545","Technology Development and Implementation","","3.0 units","Lecture","31545D","048","6:40-9:20pm","Monday","35","24","0","Ang Liu","OHE136"
"","","","","Lecture","31745D","034","6:40-9:20pm","Monday","10","6","0","Ang Liu","DEN@Viterbi"
"ISE-560","Analysis of Algorithms","","3.0 units","Lecture","30101D","048","6:40-9:20pm","Wednesday","331","328","0","Shahriar Shamsian","SGM123"
"","","","","Lecture","30102D","048","6:50-9:30pm","Thursday","243","242","0","Shahriar Shamsian","SGM124"
"","","","","Discussion","29911R","048","9:00-9:50am","Friday","57","57","0","Jeffrey Miller","VKC100"
"","","","","Discussion","29912R","048","11:00-11:50am","Friday","57","56","0","Michael Shindler","THH212"
"","","","","Discussion","29915R","048","9:00-9:50am","Friday","58","57","0","Michael Shindler","GFS101"
"","","","","Discussion","29928D","048","1:00-1:50pm","Friday","57","57","0","Michael Shindler","VKC100"
"","","","","Discussion","30000R","048","12:00-12:50pm","Friday","57","57","0","Shahriar Shamsian","THH114"
"","","","","Discussion","30107R","048","12:00-12:50pm","Friday","58","57","0","Jeffrey Miller","VKC100"
"","","","","Discussion","30199R","048","11:00-11:50am","Friday","57","57","0","Jeffrey Miller","SOS B46"
"","","","","Discussion","30204R","048","1:00-1:50pm","Friday","58","58","0","Shahriar Shamsian","OHE100D"
"","","","","Discussion","30271R","048","10:00-10:50am","Friday","57","56","0","Michael Shindler","THH212"
"","","","","Discussion","30399R","048","10:00-10:50am","Friday","58","58","0","Jeffrey Miller","SOS B46"
"","","","","Lecture","30099D","034","6:50-9:30pm","Thursday","20","17","0","Shahriar Shamsian","DEN@Viterbi"
"","","","","Discussion","30253R","034","1:00-1:50pm","Friday","20","17","0","Shahriar Shamsian","DEN@Viterbi"
"ISE-561","Economic Analysis of Engineering Projects","P","3.0 units","Lecture","31561D","048","6:40-9:20pm","Thursday","35","33","0","Virgil Adumitroaie","OHE100B"
"","","","","Lecture","31761D","034","6:40-9:20pm","Thursday","10","3","0","Virgil Adumitroaie","DEN@Viterbi"
"ISE-562","Value and Decision Theory","","3.0 units","Lecture","31562D","048","5:00-6:20pm","Tue, Thu","35","0","0","Detlof Von Winterfeldt",""
"","","","","Lecture","31762D","034","5:00-6:20pm","Tue, Thu","10","0","0","Detlof Von Winterfeldt",""
"ISE-563","Financial Engineering","","3.0 units","Lecture","31560D","001","2:00-3:30pm","Mon, Wed","35","0","0","",""
"","","","","Lecture","31563D","048","5:00-6:20pm","Mon, Wed","20","13","0","Cesar Acosta-Mejia","KAP137"
"","","","","Lecture","31763D","034","5:00-6:20pm","Mon, Wed","10","0","0","",""
"ISE-565","Law and Finance for Engineering Innovation","C","3.0 units","Lecture","31565D","048","6:40-9:20pm","Thursday","35","18","0","Dana Sherman","OHE100D"
"","","","","Lecture","31765D","034","6:40-9:20pm","Thursday","10","8","0","Dana Sherman","DEN@Viterbi"
"ISE-568","Machine Learning","","3.0 units","Lecture","30049D","048","2:00-3:20pm","Tue, Thu","60","34","0","Yan Liu","GFS116"
"","","","","Lecture","30095D","048","8:30-9:50am","Mon, Wed","130","107","0","Fei Sha","MRF340"
"ISE-580","Performance Modeling and Simulation","","3.0 units","Lecture","31580D","048","6:30-9:10pm","Wednesday","35","26","0","Sima Parisay","KAP144"
"ISE-583","Enterprise Wide Information Systems","","3.0 units","Lecture","31553D","048","9:30-10:50am","Tue, Thu","43","40","0","Richard Vawter","KAP144"
"","","","","Lecture","31583D","048","2:00-3:20pm","Tue, Thu","28","27","0","Richard Vawter","OHE120"
"","","","","Lecture","31588D","048","9:00-12:30pm","Saturday","20","1","0","Mike Lee","OHE120"
"","","","","Lecture","31783D","034","2:00-3:20pm","Tue, Thu","10","3","0","Richard Vawter","DEN@Viterbi"
"","","","","Lecture","31788D","034","9:00-12:30pm","Saturday","49","48","0","Mike Lee","DEN@Viterbi"
"ISE-590","Directed Research","","1.0-12.0 units","Lecture","31590D","048","TBA","TBA","10","1","0","Berok Khoshnevis","OFFICE"
"ISE-599","Special Topics","","2.0-4.0 units, max 9"
"","Equilibrium Programming","","3.0","Lecture","31599D","048","10:00-10:50am","MWF","12","8","0","Jong-Shi Pang","GFS217"
"ISE-651","Seminar in Industrial &amp; Systems Engineering","C","1.0 units, max 4","Lecture","31694D","048","3:30-4:50pm","Tuesday","23","21","0","Harshavardhana Gangammanavar","GFS101"
"ISE-670","Advanced Analysis of Algorithms","P","3.0 units","Lecture","30236D","048","2:00-3:50pm","Mon, Wed","40","36","0","Shanghua Teng","WPH102"
"ISE-790","Research","","1.0-12.0 units","Lecture","31701D","048","TBA","TBA","10","4","0","Yong Chen","OFFICE"
"","","","","Lecture","31702D","048","TBA","TBA","10","2","0","Julia Higle","OFFICE"
"","","","","Lecture","31703D","048","TBA","TBA","10","1","0","Berok Khoshnevis","OFFICE"
"","","","","Lecture","31705D","048","TBA","TBA","10","2","0","Milind Tambe","OFFICE"
"","","","","Lecture","31706D","048","TBA","TBA","10","1","0","Maged Dessouky","OFFICE"
"","","","","Lecture","31707D","048","TBA","TBA","10","4","0","Qiang Huang","OFFICE"
"","","","","Lecture","31709D","048","TBA","TBA","10","0","0","","OFFICE"
"","","","","Lecture","31710D","048","TBA","TBA","10","0","0","","OFFICE"
"","","","","Lecture","31790D","048","TBA","TBA","10","0","0","","OFFICE"
"ISE-794a","Doctoral Dissertation","C","2.0 units","Lecture","31791D","048","TBA","TBA","10","4","0","","OFFICE"
"ISE-794b","Doctoral Dissertation","PC","2.0 units","Lecture","31792D","048","TBA","TBA","10","1","0","","OFFICE"
"ISE-794c","Doctoral Dissertation","PC","2.0 units","Lecture","31793D","048","TBA","TBA","10","3","0","","OFFICE"
"ISE-794d","Doctoral Dissertation","PC","2.0 units","Lecture","31794D","048","TBA","TBA","10","1","0","","OFFICE"
"ISE-794z","Doctoral Dissertation","PC","0.0 units","Lecture","31795D","048","TBA","TBA","10","2","0","","OFFICE"
