"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"","","","","Lecture","14738R","001","8:00-9:50pm","Thursday","72","67","0","Scott Wiltermuth","HOH1"
"","","","","Discussion","14739R","001","2:00-3:50pm","Monday","36","33","0","Chris Bresnahan","BRI8"
"","","","","Discussion","14740R","001","12:00-1:50pm","Thursday","36","34","0","Johanna Tolan","BRI8"
"","","","","Lecture","14741R","001","8:00-9:50pm","Thursday","72","69","0","Kelly Patterson","HOH1"
"","","","","Discussion","14742R","001","2:00-3:50pm","Tuesday","36","36","0","Chris Bresnahan","BRI8"
"","","","","Discussion","14743R","001","12:00-1:50pm","Friday","36","33","0","Johanna Tolan","BRI8"
"","","","","Lecture","14744R","001","8:00-9:50am","Friday","72","63","0","Thomas Cummings","HOH1"
"","","","","Discussion","14745R","001","6:00-7:50pm","Tuesday","36","28","0","Chris Bresnahan","BRI8"
"","","","","Discussion","14746R","001","10:00-11:50am","Friday","36","35","0","Johanna Tolan","BRI8"
"","","","","Lecture","14747R","001","8:00-9:50am","Friday","72","70","0","Thomas Cummings","HOH1"
"","","","","Discussion","14748R","001","4:00-5:50pm","Wednesday","36","36","0","Johanna Tolan","BRI8"
"","","","","Discussion","14749R","001","4:00-5:50pm","Monday","36","34","0","Chris Bresnahan","BRI8"
"","","","","Lecture","14750R","001","10:00-11:50am","Friday","72","71","0","Scott Wiltermuth","HOH1"
"","","","","Discussion","14751R","001","10:00-11:50am","Tuesday","36","36","0","Chris Bresnahan","BRI8"
"","","","","Discussion","14752R","001","8:00-9:50am","Wednesday","36","35","0","Chris Bresnahan","BRI8"
"","","","","Lecture","14753R","001","10:00-11:50am","Friday","72","71","0","Thomas Cummings","HOH1"
"","","","","Discussion","14754R","001","6:00-7:50pm","Wednesday","36","35","0","Johanna Tolan","BRI8"
"","","","","Discussion","14755R","001","6:00-7:50pm","Thursday","36","36","0","Johanna Tolan","BRI8"
"BUAD-305","Abridged Core Concepts of Accounting Information","","4.0 units","Lecture","14765D","001","12:00-1:50pm","Mon, Wed","40","38","0","Ruben Davila","HOH422"
"","","","","Lecture","14766D","001","8:00-9:50am","Tue, Thu","39","38","0","Chrislynn Freed","ACC236"
"","","","","Lecture","14770D","001","2:00-3:50pm","Mon, Wed","40","37","0","Ruben Davila","HOH422"
"","","","","Lecture","14771R","001","4:00-5:50pm","Mon, Wed","1","0","0","Ruben Davila",""
"","","","","Lecture","14772D","001","10:00-11:50am","Tue, Thu","39","37","0","Chrislynn Freed","ACC236"
"","","","","Lecture","14774D","001","2:00-3:50pm","Tue, Thu","40","38","0","Chrislynn Freed","HOH422"
"BUAD-306","Business Finance","P","4.0 units","Lecture","14790R","001","4:00-5:50pm","Tue, Thu","73","73","0","Cary Frydman, Kenneth Ahern","HOH2"
"","","","","Lecture","14791R","001","12:00-1:50pm","Tue, Thu","73","73","0","Cary Frydman, Kenneth Ahern","HOH2"
"","","","","Lecture-Lab","14782R","001","8:00-9:50am","Mon, Wed","73","73","0","Kenneth Ahern, Cary Frydman","HOH1"
"","","","","Lecture-Lab","14783R","001","10:00-11:50am","Mon, Wed","73","73","0","Kenneth Ahern, Cary Frydman","HOH1"
"","","","","Lecture-Lab","14784R","001","10:00-11:50am","Tue, Thu","85","85","0","Nimfa Bemis","HOH EDI"
"","","","","Lecture-Lab","14785R","001","10:00-11:50am","Tue, Thu","73","73","0","Cary Frydman, Kenneth Ahern","HOH2"
"","","","","Lecture-Lab","14786R","001","2:00-3:50pm","Mon, Wed","73","73","0","Kenneth Ahern, Cary Frydman","HOH1"
"","","","","Lecture-Lab","14788R","001","2:00-3:50pm","Tue, Thu","77","77","0","Sena Durguner","JKP110"
"","","","","Lecture-Lab","14789R","001","4:00-5:50pm","Tue, Thu","77","68","0","Yasushi Hamao","JKP110"
"BUAD-307","Marketing Fundamentals","","4.0 units","Lecture","14800R","001","12:00-1:50pm","Monday","195","195","0","Rex Kovacevich","HOH EDI"
"","","","","Discussion","14802R","001","4:00-5:50pm","Monday","39","39","0","Rex Kovacevich","HOH421"
"","","","","Discussion","14804R","001","4:00-5:50pm","Tuesday","40","40","0","Rex Kovacevich","BRI5"
"","","","","Discussion","14806R","001","12:00-1:50pm","Tuesday","36","36","0","Rex Kovacevich","BRI8"
"","","","","Discussion","14808R","001","4:00-5:50pm","Wednesday","40","40","0","Rex Kovacevich","HOH421"
